episode,dqn_routing_reward,dqn_bottleneck_util,spf_bottleneck_util,dqn_avg_latency,spf_avg_latency,multicast_reward,multicast_bw_saved_mbps,ddos_accuracy,ddos_false_positive
1341,-1.2751,38.34,38.34,8.00,8.00,33.9000,60.00,1.0,0.0
1342,-79.6985,89.45,89.45,5.00,5.00,33.9000,60.00,1.0,0.0
1343,-0.6699,17.99,17.99,2.00,2.00,22.6000,40.00,1.0,0.0
1344,-2.6386,26.57,26.57,20.80,21.80,22.6000,40.00,1.0,0.0
1345,-1.3873,45.82,45.82,8.00,8.00,45.2000,80.00,1.0,0.0
1346,-1.0412,22.74,22.74,8.00,8.00,45.2000,80.00,1.0,0.0
1347,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
1348,-2.0264,20.09,20.09,16.50,16.50,45.2000,80.00,1.0,0.0
1349,-2.2019,49.13,49.13,11.30,11.30,22.6000,40.00,1.0,0.0
1350,-0.8800,12.00,12.00,8.00,8.00,33.9000,60.00,1.0,0.0
1351,-1.8379,15.86,26.11,14.00,14.00,38.5000,70.00,1.0,0.0
1352,-0.5823,12.16,12.16,2.00,2.00,38.5000,70.00,1.0,0.0
1353,-5.0904,54.59,54.59,6.50,6.50,27.2000,50.00,1.0,0.0
1354,-1.3503,28.35,28.35,6.50,6.50,22.6000,40.00,1.0,0.0
1355,-1.0477,23.18,23.18,8.00,8.00,22.6000,40.00,1.0,0.0
1356,-0.9503,16.69,16.69,8.00,8.00,22.6000,40.00,1.0,0.0
1357,-1.3779,45.19,45.19,2.00,2.00,22.6000,40.00,1.0,0.0
1358,-91.6081,90.81,90.81,5.00,5.00,22.6000,40.00,1.0,0.0
1359,-4.5800,17.33,17.33,11.50,11.50,33.9000,60.00,1.0,0.0
1360,-2.1378,29.18,26.38,10.00,14.00,33.9000,60.00,1.0,0.0
1361,-2.5042,51.23,51.23,8.00,8.00,45.2000,80.00,1.0,0.0
1362,-1.9309,23.73,23.73,13.50,13.50,33.9000,60.00,1.0,0.0
1363,-3.8500,50.00,50.00,50.00,50.00,45.2000,80.00,1.0,0.0
1364,-1.4791,25.27,25.27,10.00,10.00,45.2000,80.00,1.0,0.0
1365,-1.3998,46.65,46.65,8.00,8.00,33.9000,60.00,1.0,0.0
1366,-2.0489,29.93,29.93,14.00,14.00,22.6000,40.00,1.0,0.0
1367,-2.6712,29.75,20.83,20.50,15.00,33.9000,60.00,1.0,0.0
1368,-3.0006,24.89,28.37,23.00,21.50,33.9000,60.00,1.0,0.0
1369,-2.3706,38.46,38.46,2.40,2.40,22.6000,40.00,1.0,0.0
1370,-2.8621,25.48,25.48,8.00,8.00,33.9000,60.00,1.0,0.0
1371,-0.9950,19.67,19.67,8.00,8.00,45.2000,80.00,1.0,0.0
1372,-1.0122,22.05,22.05,2.00,2.00,33.9000,60.00,1.0,0.0
1373,-2.2703,54.69,53.87,5.00,5.00,45.2000,80.00,1.0,0.0
1374,-2.0232,22.54,22.54,15.70,15.70,33.9000,60.00,1.0,0.0
1375,-1.0675,24.50,24.50,8.00,8.00,22.6000,40.00,1.0,0.0
1376,-2.1130,27.54,19.29,10.00,8.00,45.2000,80.00,1.0,0.0
1377,-1.2621,45.81,45.81,5.50,5.50,33.9000,60.00,1.0,0.0
1378,-3.5534,26.98,26.98,13.50,13.50,45.2000,80.00,1.0,0.0
1379,-2.5954,28.36,50.00,19.40,50.00,45.2000,80.00,1.0,0.0
1380,-2.0151,21.01,28.95,10.00,14.00,22.6000,40.00,1.0,0.0
1381,-2.4111,47.41,49.09,10.00,14.00,33.9000,60.00,1.0,0.0
1382,-212.7809,93.10,93.10,2.00,2.00,33.9000,60.00,1.0,0.0
1383,-3.8500,50.00,50.00,50.00,50.00,45.2000,80.00,1.0,0.0
1384,-1.2531,21.54,27.72,6.60,8.50,45.2000,80.00,1.0,0.0
1385,-1.2552,37.01,37.01,8.00,8.00,45.2000,80.00,1.0,0.0
1386,-0.9992,19.95,19.95,8.00,8.00,38.5000,70.00,1.0,0.0
1387,-2.6612,29.08,29.08,20.50,20.50,22.6000,40.00,1.0,0.0
1388,-1.8303,25.35,25.35,5.00,5.00,33.9000,60.00,1.0,0.0
1389,-1.8356,46.71,46.71,10.70,10.70,22.6000,40.00,1.0,0.0
1390,-0.9468,16.46,16.46,8.00,8.00,45.2000,80.00,1.0,0.0
1391,-1.1197,27.98,27.98,8.00,8.00,22.6000,40.00,1.0,0.0
1392,-0.9684,17.89,25.22,2.00,2.00,38.5000,70.00,1.0,0.0
1393,-3.0320,53.80,53.80,20.50,20.50,33.9000,60.00,1.0,0.0
1394,-2.2048,17.89,23.19,10.20,14.80,33.9000,60.00,1.0,0.0
1395,-1.8720,18.13,25.24,14.00,14.00,27.2000,50.00,1.0,0.0
1396,-1.9909,19.40,21.33,10.00,14.00,33.9000,60.00,1.0,0.0
1397,-1.8697,54.64,54.64,9.00,9.00,22.6000,40.00,1.0,0.0
1398,-76.6031,93.99,93.99,5.00,5.00,45.2000,80.00,1.0,0.0
1399,-2.6320,13.32,13.32,5.20,5.20,33.9000,60.00,1.0,0.0
1400,-1.9713,28.69,23.22,10.00,14.00,33.9000,60.00,1.0,0.0
1401,-2.3427,41.04,49.51,14.00,14.00,22.6000,40.00,1.0,0.0
1402,-1.2468,21.45,21.45,6.50,6.50,45.2000,80.00,1.0,0.0
1403,-1.3478,18.18,28.86,9.50,4.00,33.9000,60.00,1.0,0.0
1404,-2.6932,28.55,26.03,21.30,23.60,22.6000,40.00,1.0,0.0
1405,-2.3888,51.66,53.00,10.00,14.00,22.6000,40.00,1.0,0.0
1406,-1.1495,29.97,29.97,8.00,8.00,45.2000,80.00,1.0,0.0
1407,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
1408,-0.9791,18.61,23.87,2.00,2.00,45.2000,80.00,1.0,0.0
1409,-1.8709,49.42,49.42,6.80,6.80,22.6000,40.00,1.0,0.0
1410,-1.0596,23.97,23.97,8.00,8.00,45.2000,80.00,1.0,0.0
1411,-2.0422,26.22,29.48,14.00,14.00,22.6000,40.00,1.0,0.0
1412,-0.9026,20.17,20.17,6.00,6.00,38.5000,70.00,1.0,0.0
1413,-2.3796,51.97,51.97,14.00,14.00,27.2000,50.00,1.0,0.0
1414,-2.0141,18.61,90.12,16.70,18.70,27.2000,50.00,1.0,0.0
1415,-2.9352,14.99,14.99,8.00,8.00,22.6000,40.00,1.0,0.0
1416,-2.0264,21.76,26.83,10.00,14.00,22.6000,40.00,1.0,0.0
1417,-2.1963,49.76,43.55,5.00,5.00,22.6000,40.00,1.0,0.0
1418,-100.4897,91.64,91.64,5.00,5.00,22.6000,40.00,1.0,0.0
1419,-1.0967,13.45,13.45,5.90,5.90,33.9000,60.00,1.0,0.0
1420,-1.9537,29.62,23.58,10.00,14.00,45.2000,80.00,1.0,0.0
1421,-1.3491,43.27,43.27,8.00,8.00,45.2000,80.00,1.0,0.0
1422,-1.2671,15.94,15.94,3.00,3.00,45.2000,80.00,1.0,0.0
1423,-2.5943,24.62,28.91,20.50,15.00,45.2000,80.00,1.0,0.0
1424,-1.0814,18.76,18.76,10.00,10.00,45.2000,80.00,1.0,0.0
1425,-2.4072,39.12,53.81,10.00,14.00,33.9000,60.00,1.0,0.0
1426,-2.0292,28.61,28.61,14.00,14.00,33.9000,60.00,1.0,0.0
1427,-3.8500,50.00,50.00,50.00,50.00,27.2000,50.00,1.0,0.0
1428,-2.5810,23.73,23.73,20.50,20.50,33.9000,60.00,1.0,0.0
1429,-2.4528,51.19,48.66,15.70,25.00,45.2000,80.00,1.0,0.0
1430,-1.9856,17.93,17.93,14.00,14.00,22.6000,40.00,1.0,0.0
1431,-0.8532,10.21,10.21,8.00,8.00,22.6000,40.00,1.0,0.0
1432,-1.1259,25.06,25.06,3.00,3.00,27.2000,50.00,1.0,0.0
1433,-2.2857,52.38,52.38,12.00,12.00,27.2000,50.00,1.0,0.0
1434,-0.7601,22.00,22.00,2.60,2.60,33.9000,60.00,1.0,0.0
1435,-2.0469,29.79,27.72,14.00,14.00,27.2000,50.00,1.0,0.0
1436,-2.1444,29.63,26.15,10.00,14.00,45.2000,80.00,1.0,0.0
1437,-2.2154,51.03,51.64,5.00,5.00,33.9000,60.00,1.0,0.0
1438,-229.1052,97.02,97.02,2.00,2.00,45.2000,80.00,1.0,0.0
1439,-1.7204,17.03,27.01,11.30,11.90,45.2000,80.00,1.0,0.0
1440,-2.1239,28.26,29.49,10.00,14.00,45.2000,80.00,1.0,0.0
1441,-3.2776,48.32,48.32,8.00,8.00,33.9000,60.00,1.0,0.0
1442,-3.2992,29.94,89.34,21.00,17.00,45.2000,80.00,1.0,0.0
1443,-1.0251,18.34,24.90,3.00,3.00,33.9000,60.00,1.0,0.0
1444,-2.0958,12.05,23.47,20.30,20.50,33.9000,60.00,1.0,0.0
1445,-2.3852,50.76,44.33,10.00,14.00,45.2000,80.00,1.0,0.0
1446,-0.9345,15.63,15.63,8.00,8.00,22.6000,40.00,1.0,0.0
1447,-3.8500,50.00,50.00,50.00,50.00,45.2000,80.00,1.0,0.0
1448,-1.3219,11.46,11.46,11.00,11.00,45.2000,80.00,1.0,0.0
1449,-1.1851,45.34,45.34,4.10,4.10,33.9000,60.00,1.0,0.0
1450,-1.0403,22.69,22.69,8.00,8.00,27.2000,50.00,1.0,0.0
1451,-2.0141,27.60,27.54,14.00,14.00,33.9000,60.00,1.0,0.0
1452,-1.7516,20.11,20.11,5.00,5.00,33.9000,60.00,1.0,0.0
1453,-1.0656,42.71,42.71,2.50,2.50,38.5000,70.00,1.0,0.0
1454,-1.5100,22.18,22.18,5.00,5.00,45.2000,80.00,1.0,0.0
1455,-0.8822,12.14,12.14,8.00,8.00,27.2000,50.00,1.0,0.0
1456,-0.9470,16.47,16.47,8.00,8.00,45.2000,80.00,1.0,0.0
1457,-2.5223,48.15,54.15,12.00,13.50,33.9000,60.00,1.0,0.0
1458,-75.5204,89.00,89.00,2.00,2.00,33.9000,60.00,1.0,0.0
1459,-1.7952,18.68,18.68,18.30,18.30,33.9000,60.00,1.0,0.0
1460,-0.9452,16.35,16.35,8.00,8.00,33.9000,60.00,1.0,0.0
1461,-2.4953,50.83,50.83,8.00,8.00,45.2000,80.00,1.0,0.0
1462,-1.3658,14.38,14.38,11.00,11.00,22.6000,40.00,1.0,0.0
1463,-1.5112,29.08,29.08,9.50,9.50,33.9000,60.00,1.0,0.0
1464,-1.4207,17.38,12.70,11.20,16.60,45.2000,80.00,1.0,0.0
1465,-2.4928,52.85,44.48,10.00,14.00,33.9000,60.00,1.0,0.0
1466,-157.7251,22.71,22.71,14.00,14.00,45.2000,80.00,1.0,0.0
1467,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
1468,-1.8059,23.73,29.06,5.00,5.00,22.6000,40.00,1.0,0.0
1469,-1.2057,48.38,48.38,3.60,3.60,33.9000,60.00,1.0,0.0
1470,-0.8850,12.33,12.33,8.00,8.00,33.9000,60.00,1.0,0.0
1471,-0.8771,11.81,11.81,8.00,8.00,27.2000,50.00,1.0,0.0
1472,-2.6043,25.28,25.28,20.50,20.50,22.6000,40.00,1.0,0.0
1473,-2.1178,44.52,50.17,5.00,5.00,38.5000,70.00,1.0,0.0
1474,-1.1671,28.81,28.81,8.70,8.70,38.5000,70.00,1.0,0.0
1475,-1.0510,23.40,23.40,8.00,8.00,27.2000,50.00,1.0,0.0
1476,-2.0968,26.46,23.00,10.00,8.00,22.6000,40.00,1.0,0.0
1477,-1.5549,53.66,54.32,3.00,3.00,45.2000,80.00,1.0,0.0
1478,-0.6691,11.27,11.27,4.00,4.00,33.9000,60.00,1.0,0.0
1479,-1.7263,27.09,27.09,14.40,14.40,33.9000,60.00,1.0,0.0
1480,-2.0566,23.77,13.53,10.00,8.00,45.2000,80.00,1.0,0.0
1481,-2.4852,52.34,35.43,10.00,8.00,33.9000,60.00,1.0,0.0
1482,-2.4302,27.01,96.01,24.50,14.00,22.6000,40.00,1.0,0.0
1483,-3.5798,28.65,50.00,27.00,83.50,33.9000,60.00,1.0,0.0
1484,-0.8440,22.93,22.93,4.00,4.00,33.9000,60.00,1.0,0.0
1485,-2.4997,53.31,48.34,10.00,14.00,22.6000,40.00,1.0,0.0
1486,-0.8681,11.21,11.21,8.00,8.00,22.6000,40.00,1.0,0.0
1487,-0.8554,18.69,18.69,5.50,5.50,22.6000,40.00,1.0,0.0
1488,-3.4317,27.12,28.80,24.50,24.50,22.6000,40.00,1.0,0.0
1489,-2.6422,36.88,36.88,9.50,9.50,33.9000,60.00,1.0,0.0
1490,-1.9371,22.47,22.47,14.00,14.00,33.9000,60.00,1.0,0.0
1491,-2.0210,28.07,24.18,14.00,14.00,38.5000,70.00,1.0,0.0
1492,-0.9868,29.56,17.25,2.00,2.00,22.6000,40.00,1.0,0.0
1493,-1.0721,39.81,39.81,3.50,3.50,27.2000,50.00,1.0,0.0
1494,-2.4273,23.44,23.44,2.40,2.40,38.5000,70.00,1.0,0.0
1495,-2.0131,27.54,18.17,14.00,14.00,22.6000,40.00,1.0,0.0
1496,-1.0005,20.03,20.03,8.00,8.00,22.6000,40.00,1.0,0.0
1497,-1.3882,45.88,51.46,2.00,2.00,22.6000,40.00,1.0,0.0
1498,-0.7470,21.47,21.47,2.50,2.50,45.2000,80.00,1.0,0.0
1499,-1.6865,16.10,23.66,10.90,9.10,45.2000,80.00,1.0,0.0
1500,-0.9731,18.21,18.21,8.00,8.00,22.6000,40.00,1.0,0.0
1501,-2.3942,52.16,52.95,14.00,14.00,45.2000,80.00,1.0,0.0
1502,-180.4026,17.37,17.37,14.00,14.00,33.9000,60.00,1.0,0.0
1503,-3.8500,50.00,50.00,50.00,50.00,45.2000,80.00,1.0,0.0
1504,-1.6326,23.51,23.51,13.60,13.60,45.2000,80.00,1.0,0.0
1505,-2.5059,53.73,49.58,10.00,14.00,33.9000,60.00,1.0,0.0
1506,-1.9512,23.41,23.41,14.00,14.00,45.2000,80.00,1.0,0.0
1507,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
1508,-2.8453,24.69,24.69,19.50,19.50,33.9000,60.00,1.0,0.0
1509,-1.6850,46.33,46.33,7.80,7.80,22.6000,40.00,1.0,0.0
1510,-1.0822,25.48,25.48,8.00,8.00,45.2000,80.00,1.0,0.0
1511,-1.8513,16.76,16.76,14.00,14.00,22.6000,40.00,1.0,0.0
1512,-0.8879,20.86,20.86,5.50,5.50,38.5000,70.00,1.0,0.0
1513,-1.4715,49.64,46.76,2.00,2.00,22.6000,40.00,1.0,0.0
1514,-1.9226,27.17,27.17,18.30,18.30,38.5000,70.00,1.0,0.0
1515,-0.9019,13.46,13.46,8.00,8.00,27.2000,50.00,1.0,0.0
1516,-1.9517,16.78,22.61,10.00,8.00,45.2000,80.00,1.0,0.0
1517,-4.2658,50.29,50.29,11.00,11.00,45.2000,80.00,1.0,0.0
1518,-100.8239,91.67,91.67,5.00,5.00,45.2000,80.00,1.0,0.0
1519,-2.8367,19.12,50.00,27.00,55.10,45.2000,80.00,1.0,0.0
1520,-2.1495,29.97,29.97,10.00,14.00,45.2000,80.00,1.0,0.0
1521,-2.4418,49.45,50.56,10.00,8.00,33.9000,60.00,1.0,0.0
1522,-0.8139,17.59,17.59,5.00,5.00,33.9000,60.00,1.0,0.0
1523,-0.6712,16.42,16.42,2.50,2.50,33.9000,60.00,1.0,0.0
1524,-3.2057,27.38,29.55,18.10,35.50,45.2000,80.00,1.0,0.0
1525,-2.4216,48.11,51.02,10.00,14.00,33.9000,60.00,1.0,0.0
1526,-2.9035,23.77,23.77,8.00,8.00,33.9000,60.00,1.0,0.0
1527,-0.5916,11.11,11.11,2.50,2.50,33.9000,60.00,1.0,0.0
1528,-2.6747,29.98,29.98,20.50,20.50,33.9000,60.00,1.0,0.0
1529,-1.5434,45.89,45.89,5.10,5.10,33.9000,60.00,1.0,0.0
1530,-1.0659,24.39,24.39,8.00,8.00,45.2000,80.00,1.0,0.0
1531,-2.0432,29.55,24.11,14.00,14.00,22.6000,40.00,1.0,0.0
1532,-1.0036,16.91,16.91,3.00,3.00,22.6000,40.00,1.0,0.0
1533,-2.7758,51.72,54.90,16.00,17.00,38.5000,70.00,1.0,0.0
1534,-2.2838,20.25,89.22,15.60,20.40,33.9000,60.00,1.0,0.0
1535,-1.0738,50.00,24.92,56.00,8.00,33.9000,60.00,1.0,0.0
1536,-2.1274,28.49,27.66,10.00,8.00,33.9000,60.00,1.0,0.0
1537,-1.2885,39.23,47.29,2.00,2.00,22.6000,40.00,1.0,0.0
1538,-217.2534,96.78,96.78,2.00,2.00,22.6000,40.00,1.0,0.0
1539,-1.7302,25.68,50.00,8.90,56.10,33.9000,60.00,1.0,0.0
1540,-2.1460,29.73,13.97,10.00,8.00,33.9000,60.00,1.0,0.0
1541,-3.3197,54.65,43.88,10.00,8.00,33.9000,60.00,1.0,0.0
1542,-130.5133,29.88,29.88,20.50,20.50,33.9000,60.00,1.0,0.0
1543,-4.6000,50.00,50.00,53.00,53.00,33.9000,60.00,1.0,0.0
1544,-1.6147,29.67,26.64,14.20,12.30,33.9000,60.00,1.0,0.0
1545,-2.5162,54.41,36.26,10.00,8.00,45.2000,80.00,1.0,0.0
1546,-1.0084,20.56,20.56,8.00,8.00,45.2000,80.00,1.0,0.0
1547,-2.3136,29.24,20.65,13.50,9.00,27.2000,50.00,1.0,0.0
1548,-1.8684,27.89,26.30,5.00,5.00,22.6000,40.00,1.0,0.0
1549,-2.4237,46.25,47.46,16.60,17.70,33.9000,60.00,1.0,0.0
1550,-2.0291,28.60,28.60,14.00,14.00,45.2000,80.00,1.0,0.0
1551,-4.7500,24.11,12.04,20.00,8.00,27.2000,50.00,1.0,0.0
1552,-1.8739,28.26,26.25,5.00,5.00,22.6000,40.00,1.0,0.0
1553,-1.5216,46.44,46.44,4.50,4.50,22.6000,40.00,1.0,0.0
1554,-0.8080,21.20,21.20,3.80,3.80,38.5000,70.00,1.0,0.0
1555,-6.1500,28.21,28.21,14.00,14.00,22.6000,40.00,1.0,0.0
1556,-1.8922,19.48,26.86,14.00,14.00,22.6000,40.00,1.0,0.0
1557,-1.3455,43.03,50.83,2.00,2.00,22.6000,40.00,1.0,0.0
1558,-2.8223,28.15,89.03,18.00,16.50,45.2000,80.00,1.0,0.0
1559,-1.5275,16.17,16.17,13.70,13.70,22.6000,40.00,1.0,0.0
1560,-2.9350,29.00,27.89,20.00,8.00,22.6000,40.00,1.0,0.0
1561,-2.4323,47.70,52.07,14.00,14.00,22.6000,40.00,1.0,0.0
1562,-0.5955,13.03,13.03,2.00,2.00,45.2000,80.00,1.0,0.0
1563,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
1564,-1.3257,24.38,22.82,7.20,5.80,33.9000,60.00,1.0,0.0
1565,-2.5081,53.88,47.64,10.00,14.00,45.2000,80.00,1.0,0.0
1566,-1.8820,18.80,18.80,14.00,14.00,22.6000,40.00,1.0,0.0
1567,-3.8500,50.00,50.00,50.00,50.00,22.6000,40.00,1.0,0.0
1568,-1.8563,27.27,27.27,5.00,5.00,45.2000,80.00,1.0,0.0
1569,-1.9216,45.11,53.86,12.90,14.10,22.6000,40.00,1.0,0.0
1570,-0.9605,17.37,17.37,8.00,8.00,45.2000,80.00,1.0,0.0
1571,-1.8940,19.60,19.60,14.00,14.00,38.5000,70.00,1.0,0.0
1572,-0.8725,26.66,11.50,2.00,2.00,27.2000,50.00,1.0,0.0
1573,-1.3784,51.89,51.89,6.00,6.00,22.6000,40.00,1.0,0.0
1574,-0.9410,19.40,19.40,7.00,7.00,38.5000,70.00,1.0,0.0
1575,-2.0269,28.46,23.53,14.00,14.00,27.2000,50.00,1.0,0.0
1576,-1.1388,29.25,29.25,8.00,8.00,22.6000,40.00,1.0,0.0
1577,-2.1658,47.72,53.58,5.00,5.00,33.9000,60.00,1.0,0.0
1578,-2.4304,27.03,96.65,16.50,14.00,33.9000,60.00,1.0,0.0
1579,-1.3213,29.76,29.76,5.50,5.50,45.2000,80.00,1.0,0.0
1580,-3.5237,27.49,21.65,10.00,14.00,22.6000,40.00,1.0,0.0
1581,-1.4755,51.70,51.70,8.00,8.00,45.2000,80.00,1.0,0.0
1582,-0.6827,15.52,15.52,3.00,3.00,33.9000,60.00,1.0,0.0
1583,-1.3730,26.54,26.54,7.50,7.50,45.2000,80.00,1.0,0.0
1584,-2.2434,18.07,18.07,7.10,7.10,33.9000,60.00,1.0,0.0
1585,-2.4870,52.47,53.06,10.00,14.00,22.6000,40.00,1.0,0.0
1586,-2.9326,27.91,27.91,8.00,8.00,22.6000,40.00,1.0,0.0
1587,-6.4750,50.00,50.00,84.50,84.50,22.6000,40.00,1.0,0.0
1588,-2.2442,29.62,29.62,18.00,18.00,22.6000,40.00,1.0,0.0
1589,-1.0781,39.87,39.87,3.60,3.60,45.2000,80.00,1.0,0.0
1590,-0.8597,10.65,10.65,8.00,8.00,45.2000,80.00,1.0,0.0
1591,-1.0235,21.57,21.57,8.00,8.00,38.5000,70.00,1.0,0.0
1592,-0.9486,16.57,16.57,2.00,2.00,38.5000,70.00,1.0,0.0
1593,-1.1495,36.63,36.63,6.00,6.00,38.5000,70.00,1.0,0.0
1594,-3.3475,27.83,27.83,28.60,26.30,27.2000,50.00,1.0,0.0
1595,-0.9276,15.18,15.18,8.00,8.00,22.6000,40.00,1.0,0.0
1596,-0.9838,18.92,18.92,8.00,8.00,45.2000,80.00,1.0,0.0
1597,-2.0960,43.07,48.83,5.00,5.00,45.2000,80.00,1.0,0.0
1598,-1.2808,23.72,23.72,6.50,6.50,22.6000,40.00,1.0,0.0
1599,-1.5414,28.76,24.26,10.20,15.40,22.6000,40.00,1.0,0.0
1600,-0.9000,13.33,13.33,8.00,8.00,22.6000,40.00,1.0,0.0
1601,-2.5025,53.50,54.06,10.00,14.00,45.2000,80.00,1.0,0.0
1602,-1.2428,21.19,21.19,6.50,6.50,33.9000,60.00,1.0,0.0
1603,-0.7301,18.67,18.67,3.00,3.00,22.6000,40.00,1.0,0.0
1604,-2.4531,18.17,18.17,13.10,13.10,45.2000,80.00,1.0,0.0
1605,-1.4832,52.21,52.21,8.00,8.00,22.6000,40.00,1.0,0.0
1606,-280.5858,28.91,28.91,14.00,14.00,45.2000,80.00,1.0,0.0
1607,-1.4947,22.98,22.98,11.00,11.00,33.9000,60.00,1.0,0.0
1608,-1.8980,21.53,21.53,13.50,13.50,33.9000,60.00,1.0,0.0
1609,-2.3646,49.98,51.25,14.30,14.20,22.6000,40.00,1.0,0.0
1610,-1.9872,25.81,25.81,14.00,14.00,22.6000,40.00,1.0,0.0
1611,-1.8848,18.99,18.99,14.00,14.00,38.5000,70.00,1.0,0.0
1612,-0.9281,21.88,21.88,6.00,6.00,38.5000,70.00,1.0,0.0
1613,-2.3747,51.65,51.65,14.00,14.00,27.2000,50.00,1.0,0.0
1614,-1.1513,25.75,25.75,9.30,9.30,38.5000,70.00,1.0,0.0
1615,-1.0762,25.08,25.08,8.00,8.00,22.6000,40.00,1.0,0.0
1616,-1.0075,20.50,20.50,8.00,8.00,33.9000,60.00,1.0,0.0
1617,-1.9282,51.88,51.88,11.00,11.00,33.9000,60.00,1.0,0.0
1618,-1.0872,22.48,22.48,3.00,3.00,45.2000,80.00,1.0,0.0
1619,-0.8702,29.01,29.01,2.70,2.70,33.9000,60.00,1.0,0.0
1620,-1.9156,14.37,25.49,10.00,14.00,22.6000,40.00,1.0,0.0
1621,-1.4179,47.86,47.86,8.00,8.00,22.6000,40.00,1.0,0.0
1622,-1.7157,27.71,27.71,14.00,14.00,22.6000,40.00,1.0,0.0
1623,-1.8304,28.69,28.69,10.00,10.00,33.9000,60.00,1.0,0.0
1624,-1.4362,20.41,26.09,10.60,4.00,33.9000,60.00,1.0,0.0
1625,-2.2025,40.16,53.98,14.00,14.00,22.6000,40.00,1.0,0.0
1626,-1.0312,22.08,22.08,8.00,8.00,45.2000,80.00,1.0,0.0
1627,-1.4593,20.62,20.62,11.00,11.00,45.2000,80.00,1.0,0.0
1628,-2.9701,29.68,28.45,20.50,20.50,33.9000,60.00,1.0,0.0
1629,-2.1370,53.82,43.14,10.10,17.80,22.6000,40.00,1.0,0.0
1630,-1.8219,14.79,14.79,14.00,14.00,33.9000,60.00,1.0,0.0
1631,-1.9195,21.30,21.30,14.00,14.00,38.5000,70.00,1.0,0.0
1632,-3.4476,28.18,26.80,24.50,24.50,22.6000,40.00,1.0,0.0
1633,-1.0872,39.15,39.15,4.00,4.00,22.6000,40.00,1.0,0.0
1634,-1.0070,15.80,15.80,9.40,9.40,38.5000,70.00,1.0,0.0
1635,-4.7500,10.35,10.35,8.00,8.00,38.5000,70.00,1.0,0.0
1636,-2.0871,25.80,29.89,10.00,14.00,33.9000,60.00,1.0,0.0
1637,-2.1480,46.53,54.24,5.00,5.00,45.2000,80.00,1.0,0.0
1638,-84.8313,89.97,89.97,16.50,16.50,22.6000,40.00,1.0,0.0
1639,-2.0812,22.59,26.75,12.60,15.60,45.2000,80.00,1.0,0.0
1640,-2.1285,28.56,22.19,10.00,14.00,22.6000,40.00,1.0,0.0
1641,-1.2459,36.39,36.39,8.00,8.00,33.9000,60.00,1.0,0.0
1642,-208.5088,96.58,96.58,2.00,2.00,33.9000,60.00,1.0,0.0
1643,-0.9114,24.09,24.09,5.00,5.00,22.6000,40.00,1.0,0.0
1644,-1.2944,22.63,19.84,7.10,12.00,33.9000,60.00,1.0,0.0
1645,-1.4172,47.81,47.81,8.00,8.00,22.6000,40.00,1.0,0.0
1646,-0.8629,10.86,10.86,8.00,8.00,27.2000,50.00,1.0,0.0
1647,-4.6000,50.00,50.00,53.00,53.00,22.6000,40.00,1.0,0.0
1648,-4.3036,23.23,23.23,8.50,8.50,22.6000,40.00,1.0,0.0
1649,-2.1569,51.79,46.75,9.60,12.30,33.9000,60.00,1.0,0.0
1650,-0.8969,13.13,13.13,8.00,8.00,45.2000,80.00,1.0,0.0
1651,-2.0496,29.97,29.97,14.00,14.00,33.9000,60.00,1.0,0.0
1652,-0.7403,21.02,21.02,2.50,2.50,27.2000,50.00,1.0,0.0
1653,-2.2174,51.16,53.40,5.00,5.00,38.5000,70.00,1.0,0.0
1654,-3.6122,11.17,11.17,8.90,8.90,22.6000,40.00,1.0,0.0
1655,-1.9852,25.68,29.42,14.00,14.00,22.6000,40.00,1.0,0.0
1656,-2.1315,28.77,27.65,10.00,14.00,33.9000,60.00,1.0,0.0
1657,-1.4376,49.17,49.17,2.00,2.00,45.2000,80.00,1.0,0.0
1658,-2.4732,28.21,95.63,24.50,14.00,33.9000,60.00,1.0,0.0
1659,-1.9977,28.51,22.40,13.40,26.50,33.9000,60.00,1.0,0.0
1660,-2.1477,29.84,19.14,10.00,14.00,45.2000,80.00,1.0,0.0
1661,-1.3860,45.73,45.73,8.00,8.00,45.2000,80.00,1.0,0.0
1662,-1.8121,15.81,15.81,13.50,13.50,45.2000,80.00,1.0,0.0
1663,-2.1545,23.63,50.00,12.00,78.50,33.9000,60.00,1.0,0.0
1664,-2.0651,24.01,28.17,16.10,17.80,45.2000,80.00,1.0,0.0
1665,-1.3702,44.68,44.68,8.00,8.00,45.2000,80.00,1.0,0.0
1666,-2.9443,27.02,27.02,8.00,8.00,33.9000,60.00,1.0,0.0
1667,-0.8478,23.19,23.19,4.00,4.00,22.6000,40.00,1.0,0.0
1668,-2.1288,26.92,26.92,16.50,16.50,33.9000,60.00,1.0,0.0
1669,-1.1599,44.66,44.66,3.80,3.80,45.2000,80.00,1.0,0.0
1670,-0.9393,15.95,15.95,8.00,8.00,22.6000,40.00,1.0,0.0
1671,-2.0093,27.29,27.29,14.00,14.00,22.6000,40.00,1.0,0.0
