episode,reward,loss,dqn_bottleneck,spf_bottleneck,latency_ms,jitter_ms,loss_pct,epsilon
4261,-5.6545,38.9978,70.25,94.04,84.51,64.148,0.051,0.01
4262,-781.145,12.8101,100.0,96.32,1055.43,2376.817,30.05,0.01
4263,3.5366,14.7203,36.9,36.9,8.62,1.187,0.018,0.01
4264,3.7603,24.2504,29.76,29.76,4.48,0.604,0.015,0.01
4265,8.7924,17.8935,32.44,84.59,3.7,0.959,0.016,0.01
4266,-178.9482,18.8311,88.77,97.36,486.06,1095.385,10.746,0.01
4267,3.5827,37.2613,42.47,42.47,6.42,1.605,0.021,0.01
4268,1.8714,14.8335,36.09,36.09,40.44,5.11,0.018,0.01
4269,7.0129,20.6061,45.47,95.35,35.57,7.469,0.023,0.01
4270,7.8606,32.0043,45.68,95.42,5.44,1.64,0.023,0.01
4271,2.3838,31.5773,53.08,79.54,58.34,17.517,0.027,0.01
4272,9.2082,9.8111,38.23,97.68,9.94,2.458,0.019,0.01
4273,2.2462,36.2109,39.99,39.99,31.71,4.854,0.02,0.01
4274,3.0087,24.5967,41.83,41.83,17.21,3.029,0.021,0.01
4275,-422.604,13.2871,100.0,96.89,524.88,1181.68,30.05,0.01
4276,-51.0515,51.292,81.67,96.62,194.25,319.113,3.808,0.01
4277,-781.0888,13.8582,100.0,90.89,1055.35,2376.629,30.05,0.01
4278,6.6387,7.5857,42.67,92.24,56.16,10.476,0.021,0.01
4279,-2275.1363,4.0057,100.0,89.15,3268.91,7356.788,30.05,0.01
4280,-422.604,33.3317,100.0,90.58,524.88,1181.68,30.05,0.01
4281,-1167.242,23.1278,100.0,100.0,1574.64,3543.64,30.05,0.01
4282,3.2088,23.9694,45.64,45.64,11.38,3.362,0.023,0.01
4283,6.8375,40.9781,41.48,94.44,70.95,12.185,0.021,0.01
4284,7.7822,24.8772,38.89,90.91,36.72,5.839,0.019,0.01
4285,0.7052,36.0125,37.59,23.9,3.74,1.081,0.019,0.01
4286,-1167.242,28.8554,100.0,100.0,1574.64,3543.64,30.05,0.01
4287,3.3149,9.0923,39.19,39.19,10.61,2.606,0.02,0.01
4288,6.9665,18.9004,38.37,89.92,73.39,11.039,0.019,0.01
4289,3.6831,8.0627,29.27,29.27,6.2,0.688,0.015,0.01
4290,7.9585,28.832,38.7,86.3,4.3,1.173,0.019,0.01
4291,2.6811,17.4887,53.56,53.56,18.42,5.82,0.027,0.01
4292,10.0538,9.3351,32.78,96.9,8.81,2.034,0.016,0.01
4293,0.2364,18.2247,47.95,47.95,59.93,13.663,0.024,0.01
4294,-3.7966,31.9425,47.01,16.99,24.09,5.922,0.024,0.01
4295,0.6678,11.9825,38.27,27.94,4.32,1.161,0.019,0.01
4296,-3.6432,57.7977,62.84,50.93,35.81,18.527,0.031,0.01
4297,-427.5012,20.064,100.0,96.82,531.82,1198.004,30.05,0.01
4298,3.217,46.8288,29.05,29.05,15.72,1.542,0.015,0.01
4299,3.7265,30.856,24.02,24.02,5.49,0.538,0.012,0.01
4300,0.6826,26.1608,39.82,21.53,4.0,1.174,0.02,0.01
4301,-55.7813,60.5716,81.7,93.76,211.1,348.134,3.827,0.01
4302,9.5402,10.1805,35.07,95.91,9.49,2.209,0.018,0.01
4303,8.7241,5.3938,30.47,84.89,33.48,3.762,0.015,0.01
4304,6.8084,5.8477,41.93,86.49,30.33,5.533,0.021,0.01
4305,0.6838,26.1682,38.09,21.08,4.07,1.129,0.019,0.01
4306,-19.7844,28.5231,76.75,96.55,123.81,142.179,1.176,0.01
4307,3.4062,14.694,37.01,37.01,9.12,2.292,0.019,0.01
4308,-3.2357,15.1329,39.76,16.71,33.91,5.404,0.02,0.01
4309,1.8758,9.1039,39.5,39.5,37.77,6.134,0.02,0.01
4310,-422.604,2.0012,100.0,95.45,524.88,1181.68,30.05,0.01
4311,-13.886,35.9252,68.18,11.4,92.55,62.585,0.034,0.01
4312,8.739,19.9897,40.4,97.01,10.65,2.713,0.02,0.01
4313,6.5942,8.3208,40.79,88.15,55.9,9.517,0.02,0.01
4314,3.763,13.4679,29.37,29.37,4.44,0.594,0.015,0.01
4315,0.6839,16.1542,36.19,26.68,4.15,1.084,0.018,0.01
4316,3.3053,9.3201,38.52,38.52,12.28,2.034,0.019,0.01
4317,8.9554,10.8573,39.06,96.9,10.82,2.62,0.02,0.01
4318,6.9328,20.0546,40.51,90.35,58.2,9.322,0.02,0.01
4319,6.0552,21.3225,44.16,82.69,23.73,5.13,0.022,0.01
4320,-422.604,84.6683,100.0,90.84,524.88,1181.68,30.05,0.01
4321,-686.8906,12.5606,100.0,100.0,915.95,2062.635,30.05,0.01
4322,3.1489,20.8988,44.93,44.93,12.59,3.477,0.022,0.01
4323,2.7324,14.8129,43.67,43.67,22.31,3.75,0.022,0.01
4324,-1.9634,15.1025,43.7,22.95,28.48,5.395,0.022,0.01
4325,6.9752,12.9139,45.13,87.27,5.49,1.616,0.023,0.01
4326,-122.8963,18.7411,88.64,29.09,450.15,1013.888,10.579,0.01
4327,3.6157,21.4209,38.23,38.23,6.21,1.361,0.019,0.01
4328,3.5097,21.9096,38.35,38.35,8.97,1.313,0.019,0.01
4329,8.4284,32.2455,38.04,95.33,36.93,5.981,0.019,0.01
4330,-422.604,12.8539,100.0,88.33,524.88,1181.68,30.05,0.01
4331,-42.7902,9.46,80.39,24.17,199.8,298.002,2.959,0.01
4332,8.0058,17.2863,43.05,94.57,9.7,2.821,0.022,0.01
4333,6.2777,35.3574,41.45,90.25,74.15,12.592,0.021,0.01
4334,5.319,6.4234,48.58,90.59,46.11,11.623,0.024,0.01
4335,8.8835,69.2309,40.8,96.9,4.25,1.238,0.02,0.01
4336,-2.376,3.7645,53.4,43.13,28.84,9.342,0.027,0.01
4337,8.185,31.7808,41.59,94.15,10.82,2.842,0.021,0.01
4338,8.1831,11.9236,38.67,96.34,51.35,7.736,0.019,0.01
4339,6.928,71.0432,36.73,79.4,30.1,4.638,0.018,0.01
4340,8.0935,37.9822,43.71,94.51,5.08,1.477,0.022,0.01
4341,-11.8709,9.9331,71.34,97.61,131.64,106.97,0.082,0.01
4342,-379.4655,19.952,100.0,85.14,460.66,1037.885,30.05,0.01
4343,8.338,35.8529,37.28,91.92,32.67,4.658,0.019,0.01
4344,-2584.523,16.3056,100.0,100.0,3674.16,8267.91,30.05,0.01
4345,0.5974,20.8037,46.28,22.01,4.9,1.578,0.023,0.01
4346,-0.0831,37.1425,64.31,95.87,65.08,34.993,0.032,0.01
4347,3.0901,24.397,47.73,47.73,12.92,3.933,0.024,0.01
4348,2.0007,24.6378,36.69,36.69,36.8,5.272,0.018,0.01
4349,-2561.0206,17.8269,100.0,96.56,3692.28,8309.735,30.05,0.01
4350,0.6549,39.2932,40.94,23.81,4.38,1.259,0.02,0.01
4351,-1.4431,26.5791,63.26,89.23,77.81,39.881,0.032,0.01
4352,3.5396,22.946,42.09,42.09,7.26,1.7,0.021,0.01
4353,2.885,42.5273,34.25,34.25,21.76,2.447,0.017,0.01
4354,2.5718,15.7177,32.38,32.38,27.42,3.314,0.016,0.01
4355,3.6376,6.454,46.07,46.07,5.07,1.597,0.023,0.01
4356,-721.3255,17.8044,100.0,100.0,966.96,2177.418,30.05,0.01
4357,-382.6183,40.6483,100.0,92.57,465.33,1048.394,30.05,0.01
4358,7.0527,38.8241,41.5,96.45,72.03,12.34,0.021,0.01
4359,8.663,40.1185,37.34,95.79,37.79,5.534,0.019,0.01
4360,9.2322,3.9969,37.2,94.77,3.77,1.073,0.019,0.01
4361,-22.9824,36.6423,76.06,85.51,143.47,157.767,0.939,0.01
4362,3.5377,39.3403,45.5,45.5,6.87,1.874,0.023,0.01
4363,1.8579,9.2423,36.86,36.86,40.3,5.302,0.018,0.01
4364,6.8847,21.0074,39.95,84.63,35.62,5.66,0.02,0.01
4365,-422.604,26.2344,100.0,91.27,524.88,1181.68,30.05,0.01
4366,-640.4417,26.0384,100.0,100.0,847.14,1907.806,30.05,0.01
4367,8.3883,6.229,41.97,96.19,9.62,2.715,0.021,0.01
4368,-3.3412,40.8944,41.73,20.8,34.69,6.066,0.021,0.01
4369,3.7342,81.8464,38.68,38.68,4.53,0.847,0.019,0.01
4370,7.8846,16.9287,46.59,96.78,4.9,1.597,0.023,0.01
4371,-8.5262,24.634,72.18,96.19,96.1,82.032,0.144,0.01
4372,3.2248,50.8738,45.67,45.67,11.09,3.315,0.023,0.01
4373,8.0232,48.4435,34.21,88.92,60.58,7.651,0.017,0.01
4374,6.6174,8.0839,38.59,82.43,46.17,7.138,0.019,0.01
4375,8.8825,28.463,38.04,93.08,4.22,1.144,0.019,0.01
4376,-8.0803,28.9862,71.68,89.97,90.61,75.026,0.103,0.01
4377,3.4192,6.9024,33.58,33.58,9.25,2.107,0.017,0.01
4378,3.7981,26.6131,23.32,23.32,3.86,0.473,0.012,0.01
4379,8.6072,9.9578,36.81,94.98,42.14,5.817,0.018,0.01
4380,-422.604,23.6549,100.0,86.87,524.88,1181.68,30.05,0.01
4381,-17.3996,9.1754,70.87,24.3,111.48,88.255,0.062,0.01
4382,3.2571,17.7201,41.56,41.56,11.31,2.905,0.021,0.01
4383,3.7959,21.5189,23.77,23.77,3.9,0.48,0.012,0.01
4384,7.8252,29.9468,40.17,95.44,46.97,7.8,0.02,0.01
4385,9.4793,4.2427,36.81,96.34,4.09,1.095,0.018,0.01
4386,-9.3643,6.935,59.29,26.44,69.66,28.812,0.03,0.01
4387,9.1131,20.2516,36.67,94.6,9.32,2.291,0.018,0.01
4388,1.7021,24.1597,42.02,42.02,40.83,6.645,0.021,0.01
4389,7.8419,34.6136,40.29,95.42,44.56,7.55,0.02,0.01
4390,9.3297,7.7027,36.48,94.65,4.2,1.096,0.018,0.01
4391,4.6906,20.7403,53.7,90.23,30.77,10.025,0.027,0.01
4392,7.7739,37.9936,46.14,97.56,11.46,3.439,0.023,0.01
4393,6.8601,33.8691,40.65,94.21,76.53,12.738,0.02,0.01
4394,2.8186,33.9767,32.19,32.19,22.96,2.629,0.016,0.01
4395,-422.604,18.9739,100.0,85.63,524.88,1181.68,30.05,0.01
4396,2.3912,11.3339,58.38,90.12,52.11,20.256,0.029,0.01
4397,3.136,80.0228,47.08,47.08,12.3,3.719,0.024,0.01
4398,6.5475,8.0543,46.04,97.59,54.56,11.745,0.023,0.01
4399,6.0316,40.5181,47.82,95.55,50.23,11.653,0.024,0.01
4400,0.7507,26.6913,26.33,24.57,3.31,0.84,0.013,0.01
4401,-89.9485,12.3711,82.69,96.87,319.69,569.883,4.573,0.01
4402,8.5683,20.1343,40.55,95.75,10.36,2.689,0.02,0.01
4403,3.0333,38.6918,35.56,35.56,18.36,2.321,0.018,0.01
4404,6.2356,27.9065,41.18,81.69,37.88,6.316,0.021,0.01
4405,10.0024,27.343,32.66,94.96,3.51,0.951,0.016,0.01
4406,2.522,53.7206,54.77,54.77,20.16,6.717,0.027,0.01
4407,3.3299,21.6372,40.78,40.78,10.07,2.673,0.02,0.01
4408,-4.1245,15.7287,43.86,29.43,44.55,8.969,0.022,0.01
4409,8.3938,24.203,40.01,96.71,31.63,5.198,0.02,0.01
4410,10.9946,21.7534,28.45,97.48,3.28,0.867,0.014,0.01
4411,-87.3596,36.8213,81.42,96.41,349.86,563.028,3.632,0.01
4412,-426.2996,97.0259,100.0,85.2,530.04,1193.999,30.05,0.01
4413,5.4665,13.212,44.74,89.73,69.07,14.061,0.022,0.01
4414,6.564,13.2195,46.63,96.08,43.88,9.795,0.023,0.01
4415,0.6387,42.4199,41.23,28.95,4.62,1.302,0.021,0.01
4416,-2.1638,31.6992,51.42,48.36,27.17,8.054,0.026,0.01
4417,3.0396,48.4166,49.38,49.38,13.3,4.284,0.025,0.01
4418,4.4888,62.6688,47.75,81.96,47.84,11.142,0.024,0.01
4419,3.8206,12.3897,25.91,25.91,3.28,0.484,0.013,0.01
4420,0.6981,4.9086,36.45,22.83,3.9,1.067,0.018,0.01
4421,2.9355,7.9698,49.83,49.83,15.97,4.256,0.025,0.01
4422,3.4007,19.8551,36.1,36.1,9.34,2.257,0.018,0.01
4423,7.0438,29.6815,42.76,95.22,52.89,10.054,0.021,0.01
4424,4.6552,26.6272,48.67,84.25,45.68,10.883,0.024,0.01
4425,0.6384,23.3625,41.05,17.86,4.64,1.297,0.021,0.01
4426,-1167.242,25.4927,100.0,100.0,1574.64,3543.64,30.05,0.01
4427,3.2165,27.2404,44.55,44.55,11.47,3.247,0.022,0.01
4428,1.9229,24.6313,36.22,36.22,38.61,5.325,0.018,0.01
4429,8.1495,19.8249,37.51,91.32,34.01,5.195,0.019,0.01
4430,-422.604,28.1233,100.0,97.28,524.88,1181.68,30.05,0.01
4431,-127.5265,19.2726,86.41,96.27,346.63,781.677,8.002,0.01
4432,3.5987,4.7383,41.55,41.55,6.22,1.526,0.021,0.01
4433,3.4918,37.3343,31.18,31.18,10.21,0.999,0.016,0.01
4434,-1889.15,41.647,100.0,100.0,2643.67,5950.0,30.05,0.01
4435,7.9522,37.641,43.88,93.48,4.59,1.409,0.022,0.01
4436,-1167.242,24.9182,100.0,100.0,1574.64,3543.64,30.05,0.01
4437,3.1398,42.6726,46.76,46.76,12.31,3.676,0.023,0.01
4438,6.9732,15.9878,40.23,92.48,67.74,11.053,0.02,0.01
4439,3.4491,21.3598,35.98,35.98,10.51,1.306,0.018,0.01
4440,-422.604,51.3471,100.0,92.15,524.88,1181.68,30.05,0.01
4441,-23.7751,30.4497,77.62,96.03,134.44,163.959,1.523,0.01
4442,-426.7023,9.7658,100.0,92.54,530.64,1195.341,30.05,0.01
4443,1.5038,7.1204,43.96,43.96,43.07,7.735,0.022,0.01
4444,2.1484,6.0038,39.58,39.58,33.12,5.266,0.02,0.01
4445,6.8798,25.0873,44.85,86.04,5.32,1.573,0.022,0.01
4446,-0.063,33.2743,58.96,78.52,65.52,26.722,0.029,0.01
4447,8.7964,34.7884,40.61,97.74,10.37,2.695,0.02,0.01
4448,2.3873,58.9957,37.04,37.04,30.27,4.019,0.019,0.01
4449,-2.4452,26.8755,42.71,19.54,35.83,6.536,0.021,0.01
4450,0.6893,11.1709,35.94,29.74,4.07,1.07,0.018,0.01
4451,-1.1857,60.2756,32.9,32.08,18.26,2.726,0.016,0.01
4452,3.1992,50.3,44.89,44.89,11.7,3.326,0.022,0.01
4453,3.3151,24.9717,35.57,35.57,12.59,1.813,0.018,0.01
4454,7.1689,11.0318,45.74,96.76,31.77,7.262,0.023,0.01
4455,7.752,37.4841,47.15,96.63,5.59,1.758,0.024,0.01
4456,-4.819,2.0318,62.48,25.51,59.02,28.68,0.031,0.01
4457,3.2305,15.1432,42.83,42.83,11.56,3.07,0.021,0.01
4458,-5.8744,10.8144,46.13,27.86,39.83,8.83,0.023,0.01
4459,-3.2603,30.8654,38.02,19.56,34.47,5.367,0.019,0.01
4460,9.3166,26.6414,38.56,97.41,4.23,1.16,0.019,0.01
4461,-19.8724,31.7287,73.84,13.57,116.13,110.658,0.376,0.01
4462,7.1951,12.3181,48.86,97.08,12.42,4.008,0.024,0.01
4463,3.1057,11.4814,35.47,35.47,17.62,1.896,0.018,0.01
4464,9.0596,34.064,35.12,95.95,38.54,5.396,0.018,0.01
4465,0.6036,37.8142,43.55,23.7,5.01,1.458,0.022,0.01
4466,3.0805,37.8332,44.99,44.99,15.02,3.187,0.022,0.01
4467,3.1753,31.8168,44.69,44.69,12.17,3.378,0.022,0.01
4468,6.367,11.3903,38.33,82.13,56.42,8.848,0.019,0.01
4469,8.8875,6.3867,36.66,96.8,40.05,5.573,0.018,0.01
4470,7.5665,16.1117,45.29,92.41,5.41,1.612,0.023,0.01
4471,2.4401,31.8985,54.59,54.59,21.43,7.027,0.027,0.01
4472,3.2879,15.1062,43.22,43.22,10.44,2.945,0.022,0.01
4473,7.6139,12.8986,40.11,97.21,62.41,10.692,0.02,0.01
4474,2.6433,10.2758,27.96,27.96,27.11,2.723,0.014,0.01
4475,9.9002,14.0703,34.67,96.89,3.96,1.027,0.017,0.01
4476,-630.0997,23.7888,100.0,100.0,831.81,1873.332,30.05,0.01
4477,-426.5212,22.7931,100.0,92.13,530.37,1194.737,30.05,0.01
4478,1.3483,4.7075,45.44,45.44,43.43,9.145,0.023,0.01
4479,8.6176,15.0806,33.4,89.59,39.73,5.095,0.017,0.01
4480,6.6996,15.9152,48.25,89.27,4.98,1.708,0.024,0.01
4481,-56.1419,4.5388,82.97,19.91,228.4,417.221,4.792,0.01
4482,10.2419,3.7979,31.35,96.44,8.4,1.941,0.016,0.01
4483,7.2511,40.6584,40.62,93.96,60.07,9.961,0.02,0.01
4484,8.4799,19.9938,40.97,97.39,21.39,4.137,0.02,0.01
4485,-422.604,13.0579,100.0,96.87,524.88,1181.68,30.05,0.01
4486,-22.5664,13.9453,75.28,12.87,126.61,132.359,0.706,0.01
4487,7.6308,18.3808,44.62,93.92,10.56,3.109,0.022,0.01
4488,3.7994,7.876,23.05,23.05,3.84,0.469,0.012,0.01
4489,3.5593,10.0572,32.16,32.16,7.91,1.243,0.016,0.01
4490,10.1329,27.7031,27.28,88.71,3.33,0.853,0.014,0.01
4491,-13.8352,26.6302,66.82,16.0,96.43,60.135,0.033,0.01
4492,3.3925,40.3637,40.06,40.06,8.98,2.482,0.02,0.01
4493,7.4477,17.1118,38.5,91.89,59.62,9.268,0.019,0.01
4494,6.9745,18.1034,43.66,94.37,46.85,8.882,0.022,0.01
4495,0.6677,38.1306,41.15,19.36,4.17,1.24,0.021,0.01
4496,1.9497,18.3409,60.07,91.99,53.72,22.889,0.03,0.01
4497,8.8296,25.8062,36.36,91.8,9.36,2.275,0.018,0.01
4498,7.5877,9.846,37.52,92.87,72.66,10.169,0.019,0.01
4499,3.4418,17.0235,31.55,31.55,11.24,1.086,0.016,0.01
4500,6.5811,24.7961,48.18,88.21,5.1,1.728,0.024,0.01
4501,-1.2054,4.4023,63.56,91.55,76.33,39.83,0.032,0.01
4502,-426.7819,16.8708,100.0,93.61,530.76,1195.606,30.05,0.01
4503,8.0419,24.8087,36.05,92.75,59.8,8.62,0.018,0.01
4504,6.8428,13.1536,44.21,94.26,44.24,9.075,0.022,0.01
4505,-391.3215,16.852,100.0,92.92,478.54,1077.405,30.05,0.01
4506,-7.3032,13.617,69.43,90.93,101.36,73.689,0.035,0.01
4507,8.0568,74.6088,37.24,86.61,9.4,2.335,0.019,0.01
4508,3.565,14.4846,35.19,35.19,8.23,1.058,0.018,0.01
4509,7.7864,46.8566,42.07,97.66,44.0,7.799,0.021,0.01
4510,-422.604,20.1744,100.0,92.29,524.88,1181.68,30.05,0.01
4511,-160.7932,26.4692,83.91,90.22,243.32,480.022,5.577,0.01
4512,-426.9584,7.4355,100.0,84.74,531.02,1196.195,30.05,0.01
4513,7.5893,19.7487,40.93,96.38,53.77,9.312,0.02,0.01
4514,-3.1988,23.3562,46.13,27.0,30.38,6.799,0.023,0.01
4515,-422.604,12.3316,100.0,92.32,524.88,1181.68,30.05,0.01
4516,-13.028,34.3173,65.76,20.91,92.24,54.161,0.033,0.01
4517,7.5174,30.7295,47.3,97.22,11.67,3.631,0.024,0.01
4518,-6.1948,14.7619,45.5,22.49,59.39,12.254,0.023,0.01
4519,-3.02,17.1151,48.46,29.87,40.85,9.777,0.024,0.01
4520,8.7389,11.467,34.19,86.54,3.7,0.996,0.017,0.01
4521,-35.6103,16.954,80.94,23.63,178.4,276.903,3.308,0.01
4522,9.9407,13.2409,32.38,95.37,8.42,1.988,0.016,0.01
4523,-3.623,5.8462,35.73,28.45,40.94,5.76,0.018,0.01
4524,6.8752,15.5596,46.74,97.67,40.49,8.874,0.023,0.01
4525,0.5794,28.9293,46.01,27.72,5.18,1.615,0.023,0.01
4526,-292.5619,23.6712,86.29,88.21,400.64,902.848,7.876,0.01
4527,8.7965,13.9325,39.96,96.86,10.75,2.687,0.02,0.01
4528,5.8419,5.0381,41.97,87.76,71.76,12.951,0.021,0.01
4529,7.6601,15.2624,38.47,89.67,37.05,6.11,0.019,0.01
4530,8.3055,141.7312,41.32,92.83,4.39,1.274,0.021,0.01
4531,-12.5539,24.6706,72.59,29.54,98.51,86.284,0.187,0.01
4532,-428.5241,13.2624,100.0,94.08,533.34,1201.414,30.05,0.01
4533,6.9442,18.9822,41.93,89.83,40.69,7.295,0.021,0.01
4534,3.4997,39.2329,33.32,33.32,9.8,1.084,0.017,0.01
4535,7.6805,14.1901,45.97,94.25,5.11,1.6,0.023,0.01
4536,-611.1607,20.9538,100.0,100.0,803.91,1810.202,30.05,0.01
4537,8.8886,22.2578,40.1,97.77,10.37,2.653,0.02,0.01
4538,-5.1841,8.4666,38.7,25.02,48.19,7.747,0.019,0.01
4539,-3.4089,32.3274,36.22,28.08,21.41,3.382,0.018,0.01
4540,7.6931,19.6035,46.28,94.84,5.31,1.652,0.023,0.01
4541,-124.2314,6.9457,82.14,82.14,200.15,341.163,4.146,0.01
4542,3.1802,75.9495,45.29,45.29,11.95,3.417,0.023,0.01
4543,3.81,8.7633,20.7,20.7,3.65,0.439,0.01,0.01
4544,3.5966,12.8087,27.66,27.66,7.45,1.055,0.014,0.01
4545,-422.604,6.5999,100.0,87.82,524.88,1181.68,30.05,0.01
4546,2.6733,15.5317,50.68,50.68,19.81,5.343,0.025,0.01
4547,-427.1683,20.0855,100.0,92.92,531.33,1196.894,30.05,0.01
4548,6.8495,106.5892,41.53,95.35,75.19,12.78,0.021,0.01
4549,-3.8463,16.3512,41.69,25.36,42.12,7.401,0.021,0.01
4550,0.7454,33.0756,28.34,15.66,3.35,0.869,0.014,0.01
4551,-2.2089,32.1199,65.32,95.36,82.97,47.684,0.033,0.01
4552,8.8151,35.6048,38.64,95.03,10.12,2.509,0.019,0.01
4553,5.7586,6.9452,46.14,94.45,67.11,14.388,0.023,0.01
4554,-3.2702,9.0783,31.33,27.83,20.03,2.688,0.016,0.01
4555,11.0172,26.2146,28.34,97.52,3.3,0.866,0.014,0.01
4556,-19.2773,23.1949,74.45,53.29,115.85,114.85,0.501,0.01
4557,3.383,25.3539,36.71,36.71,9.62,2.322,0.018,0.01
4558,7.4421,25.3617,42.06,97.59,57.92,10.056,0.021,0.01
4559,5.1605,43.8132,48.28,91.67,57.97,13.857,0.024,0.01
4560,0.7136,30.892,33.12,18.67,3.77,0.978,0.017,0.01
4561,-1167.242,7.5825,100.0,100.0,1574.64,3543.64,30.05,0.01
4562,3.3649,82.8391,36.43,36.43,10.02,2.342,0.018,0.01
4563,7.2451,28.4912,43.47,96.85,47.62,9.262,0.022,0.01
4564,5.7389,20.0851,48.88,97.14,57.02,13.739,0.024,0.01
4565,7.5916,26.3737,43.52,89.95,4.49,1.378,0.022,0.01
4566,-9.5192,35.3665,70.96,95.83,113.66,90.446,0.065,0.01
4567,3.3071,5.5551,42.45,42.45,10.22,2.84,0.021,0.01
4568,3.5284,9.0446,28.85,28.85,9.65,0.858,0.014,0.01
4569,2.2995,72.8194,40.13,40.13,29.95,5.025,0.02,0.01
4570,0.6794,30.3471,40.2,29.88,4.03,1.19,0.02,0.01
4571,-14.4974,20.8633,62.05,62.05,63.51,30.046,0.031,0.01
4572,-426.9019,26.7797,100.0,94.62,530.94,1196.006,30.05,0.01
4573,1.9984,20.5332,44.47,44.47,33.85,6.474,0.022,0.01
4574,-2.2714,57.445,38.3,23.0,35.11,5.158,0.019,0.01
4575,-422.604,19.7413,100.0,93.81,524.88,1181.68,30.05,0.01
4576,-1.7504,28.2303,49.94,49.94,22.24,6.385,0.025,0.01
4577,7.6719,35.6147,41.23,89.36,10.98,2.828,0.021,0.01
4578,8.2643,102.6512,37.9,96.85,57.55,8.44,0.019,0.01
4579,2.2087,41.5948,41.13,41.13,31.86,5.171,0.021,0.01
4580,9.0485,6.8318,30.42,83.95,3.44,0.906,0.015,0.01
4581,-143.141,36.5206,83.06,88.24,231.96,426.289,4.867,0.01
4582,-426.9242,29.7778,100.0,86.08,530.97,1196.081,30.05,0.01
4583,1.5062,40.7201,36.28,36.28,47.04,6.123,0.018,0.01
4584,6.8717,16.2953,44.16,96.58,55.37,10.8,0.022,0.01
4585,-422.604,21.6125,100.0,93.18,524.88,1181.68,30.05,0.01
4586,-3.0723,18.0302,56.97,24.98,47.26,17.091,0.028,0.01
4587,3.1079,13.8136,48.88,48.88,12.32,3.992,0.024,0.01
4588,1.8534,32.5321,43.43,43.43,37.11,6.62,0.022,0.01
4589,2.0781,18.8952,41.19,41.19,32.97,6.03,0.021,0.01
4590,0.731,41.8728,33.72,22.99,3.45,0.966,0.017,0.01
4591,7.3708,14.4219,44.86,94.49,22.24,5.052,0.022,0.01
4592,7.443,18.7356,47.69,97.39,12.5,3.847,0.024,0.01
4593,6.5433,9.9127,42.91,94.83,69.77,12.924,0.021,0.01
4594,-2.2158,11.3226,39.46,26.74,33.71,5.301,0.02,0.01
4595,6.8124,20.9362,47.23,88.84,5.31,1.71,0.024,0.01
4596,1.3428,33.238,56.24,91.28,89.36,30.466,0.028,0.01
4597,3.4079,18.3897,35.0,35.0,9.32,2.191,0.018,0.01
4598,3.6912,33.243,24.17,24.17,6.3,0.568,0.012,0.01
4599,3.421,14.7452,32.62,32.62,11.55,1.171,0.016,0.01
4600,7.3806,36.6406,48.82,95.72,4.87,1.721,0.024,0.01
4601,-16.9371,23.6312,73.66,95.92,143.36,134.305,0.344,0.01
4602,6.8929,10.4279,44.91,88.41,11.59,3.31,0.022,0.01
4603,8.9197,23.0204,34.29,93.25,41.05,5.054,0.017,0.01
4604,-2.1274,12.5327,48.56,28.44,28.63,6.957,0.024,0.01
4605,0.5262,4.3786,47.67,20.26,5.81,1.835,0.024,0.01
4606,-17.0364,20.918,75.34,14.98,116.78,121.973,0.722,0.01
4607,9.6477,38.1175,34.86,96.54,9.78,2.221,0.017,0.01
4608,8.8681,62.6901,36.47,94.72,30.12,4.237,0.018,0.01
4609,-4.5211,13.6415,44.8,25.89,35.88,7.271,0.022,0.01
4610,-422.604,9.2937,100.0,94.35,524.88,1181.68,30.05,0.01
4611,5.0239,4.1732,54.37,92.27,25.12,8.724,0.027,0.01
4612,-426.8306,14.0258,100.0,93.02,530.83,1195.769,30.05,0.01
4613,9.1444,23.2569,35.11,97.01,41.93,5.685,0.018,0.01
4614,3.4448,30.8252,31.39,31.39,11.2,1.074,0.016,0.01
4615,7.5165,32.0036,44.45,90.66,4.69,1.451,0.022,0.01
4616,-2.2731,17.5334,52.49,49.31,28.03,8.716,0.026,0.01
4617,9.2931,34.2098,37.81,97.7,9.3,2.362,0.019,0.01
4618,4.3031,16.6,48.97,92.95,80.67,19.858,0.024,0.01
4619,3.2804,16.7118,31.78,31.78,13.92,1.628,0.016,0.01
4620,-405.4553,24.113,95.92,90.63,524.88,1181.68,21.796,0.01
4621,2.7456,3.8657,50.3,50.3,18.83,5.013,0.025,0.01
4622,10.1889,17.4862,30.74,95.18,8.76,1.938,0.015,0.01
4623,1.6835,16.5426,44.66,44.66,39.34,7.43,0.022,0.01
4624,2.9142,7.936,37.49,37.49,19.57,3.031,0.019,0.01
4625,7.1875,18.6452,39.78,81.3,3.88,1.159,0.02,0.01
4626,-19.4151,22.345,72.69,96.36,174.82,153.649,0.199,0.01
4627,3.0633,17.4023,47.49,47.49,13.43,3.995,0.024,0.01
4628,7.9466,30.7094,41.85,96.93,36.73,6.38,0.021,0.01
4629,8.5696,22.0783,37.16,93.2,29.08,4.276,0.019,0.01
4630,7.3398,5.9511,42.32,86.16,4.33,1.306,0.021,0.01
4631,-1167.242,15.9934,100.0,100.0,1574.64,3543.64,30.05,0.01
4632,9.5748,15.2263,37.13,97.83,6.07,1.299,0.019,0.01
4633,3.8049,37.3086,21.85,21.85,3.74,0.453,0.011,0.01
4634,-2.1388,31.0423,42.07,15.62,30.8,5.986,0.021,0.01
